Dish,Protein (g),Fat (g),Carbohydrates (g),cuisines,allergy,Tags,image
Bhel Puri,6,13,51,"[""Indian""]","[""Sesame""]","[""Snacks""]",https://media.istockphoto.com/id/1394951804/photo/bhel-poori-an-indian-road-side-snack-in-a-conical-shape-paper-container.jpg?s=612x612&w=0&k=20&c=QFf8Py4YAoAtSjM6uCPR__3fiuTgP7VMvfIol8CqPXI=
Pani Puri,2,4,20,"[""Indian""]","[""Dairy""]","[""Lunch"",""Dinner""]",https://media.istockphoto.com/id/1314329942/photo/goal-gappa-or-pani-puri.jpg?s=612x612&w=0&k=20&c=l6akiKMfTLE9nR4VonhiOZpZGDY4aEjimAN-BSskF-A=
Sev Puri,11,14,43,"[""Indian""]","[""Dairy""]","[""Snacks""]",https://media.istockphoto.com/id/1432250420/photo/tamarind-poha-or-puli-aval.jpg?s=612x612&w=0&k=20&c=txhqQu3t_QcbWcONHZkFzNmHDBbSJZZ9GKR8pRxB1Wg=
Aloo Tikki,7,6,13,"[""Indian""]","[""Sesame""]","[""Snacks""]",https://media.istockphoto.com/id/1264056882/photo/indian-aloo-tikki-or-potato-cutlet-is-made-out-of-boiled-potatoes-peas-and-various-curry.jpg?s=612x612&w=0&k=20&c=yr981RXBJGF1UIhKkuzct3UyiQ4uqAvnY_KRQUk1W0k=
Rajma Sandwich,5,7,20,"[""Indian""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/517498791/photo/hot-chocolate-and-marshmallows-pink-tuna-sandwich.jpg?s=612x612&w=0&k=20&c=w85VmNKeSWxN3EvVtqszEArnQIXGLzbwfeEQf1aOkOk=
Vegetable Sandwich,15,15,15,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/516957550/photo/sprouts-avocado-tomato-spinach-chickpeas-burger-rye-sandwich.jpg?s=612x612&w=0&k=20&c=aTv5VagLwEb8niNP_DyTsJlrTPnd71IgdTxmTWIXTuE=
Bombay Toast Sandwich,20,17,39,"[""Indian""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1019393404/photo/toast-sandwich-with-french-fries.jpg?s=612x612&w=0&k=20&c=LPcSWbF4_DCcX_-OIPS5T5fUOw6n2e7YCFb9demLSo0=
Paneer Sandwich,26,6,25,"[""Indian""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1084810354/photo/paneer-bhurji-sandwich-is-a-tasty-paneer-based-dish-made-with-cottage-cheese-served-with.jpg?s=612x612&w=0&k=20&c=GOa-fdERJCn3tO6ivcGPftQJvz6Ha2jX8_SVEq8CDdg=
Aloo Sandwich,9,12,25,"[""Indian""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1194983125/photo/closeup-of-home-made-vegetarian-aloo-tikki-burgers-on-plate.jpg?s=612x612&w=0&k=20&c=CAz2F2Qvg5cwhtZaThMTimAJfLxTLLj4XwrktWq2bu8=
Cucumber Sandwich,4,8,34,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/901781484/photo/cream-cheese-dill-cucumber-english-tea-sandwiches.jpg?s=612x612&w=0&k=20&c=a3dGHT3Bos_E_ApCS_ld38vQOvR4q8PAiWaQVrHvDAw=
Strawberry Pancakes,7,9,43,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1272095048/photo/delicious-only-baked-pancakes-with-fresh-aromatic-strawberries.jpg?s=612x612&w=0&k=20&c=Z21XFmHuoGpWJj_C2J7pruk_upTzYtHxG7tdsLwT-nI=
Apple Cinnamon Pancakes,5,6,32,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1278838660/photo/apple-cinnamon-pancakes.jpg?s=612x612&w=0&k=20&c=U2AWmnCn2-E4RG4Ni4o1FnYllDHGgWzKMtudqpWX7dg=
Peanut Butter Pancakes,10,11,49,"[""American""]","[""Dairy"",""Nuts""]","[""Breakfast""]",https://media.istockphoto.com/id/1223511647/photo/oat-pancakes-with-peanut-butter-and-banana.jpg?s=612x612&w=0&k=20&c=0BBHSgX7gqNUSlGGvE7h3ASz6hEGA4OWme-yLghNcl8=
Protein Pancakes,20,10,25,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1365758736/photo/banana-protein-pancakes.jpg?s=612x612&w=0&k=20&c=QkfTNhicX0vHhn_IDJrdAsLG4Qi_gBY8HaSfSkOLjsM=
Vegan Pancakes,8,6,52,"[""American""]","[""Gluten"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1311906498/photo/green-broccoli-and-quinoa-burgers-with-lettuce.jpg?s=612x612&w=0&k=20&c=JQUHoDHA4cLhOqh7_B6Zv0g45uWmLRlwYJ3oSxDbzbE=
Buttermilk Waffles,8,12,32,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1190533704/photo/whole-wheat-waffle-in-waffle-iron-with-tongs.jpg?s=612x612&w=0&k=20&c=7sVhUNdh37TgMAZj_2RbFLFUqW69cV8oeAD7nsxcDjU=
Chicken and Waffles,51,59,79,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1325150602/photo/waffles-with-fried-chicken.jpg?s=612x612&w=0&k=20&c=DU7mfa8iDuoo2oeTDgwlAXfGHg1JippjWOOrPERmiso=
Egg and Cheese Bagel,28,22,48,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/528151683/photo/bagel-with-egg-cheese-and-bacon-isolated.jpg?s=612x612&w=0&k=20&c=VZHUqEjS017wwryxKwmuS2-AG5YK3NPhPIYYyAp7msA=
Bacon Bagel Sandwich,24,23,35,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/534159727/photo/hearty-breakfast-sandwich-on-a-bagel.jpg?s=612x612&w=0&k=20&c=tUIgL9GFlT5wx9p9GVaSM85O03CERb9L3oE_xxaKJ5g=
Egg White Omelet,25,1,3,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/490656923/photo/smoked-salmon-omelette.jpg?s=612x612&w=0&k=20&c=UUtvOMb33qs4f1b2HTcG3ngAocpUAfdTBXDEprr51eM=
Cheddar Omelet,35,24,2,"[""American""]","[""Dairy""]","[""Breakfast""]",https://media.istockphoto.com/id/174675009/photo/omelette-and-fruit.jpg?s=612x612&w=0&k=20&c=KWYuu_ZzBBYlD7K96OemT23h3BV0BBc21tUDCY2NSDo=
Mushroom Omelet,24,22,2,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1315120777/photo/omelette-with-mushrooms-on-cast-iron-pan.jpg?s=612x612&w=0&k=20&c=j_zB_64IrKPMP7l9pJ8o-JpbFa_n7SNm8c8alRJ4Ung=
Western Omelet,25,19,3,"[""American""]","[""Dairy""]","[""Breakfast"",""High Protein""]",https://media.istockphoto.com/id/186245998/photo/breakfast-omelet-with-sausages.jpg?s=612x612&w=0&k=20&c=UTk6ra_jg2XBZl2TBrR-X4TVnB0uZhjQjeye7CWcE5c=
Greek Omelet,19,16,6,"[""Mediterranean""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1309815685/photo/vegatarian-omelet-with-vegetables-and-feta-cheese.jpg?s=612x612&w=0&k=20&c=rNpDA8kVUdMd_v1CbGMgdcFgIoL0C0l2xZhNXYbqEtM=
Breakfast Quesadilla,30,26,38,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1299661454/photo/the-folded-breakfast-tortilla-with-scrambled-eggs-bacon-tomato-and-cheese.jpg?s=612x612&w=0&k=20&c=l9cFjjN5WMSmHaRBfUu7S3f1ryq5VeCQmvmQdrSRAgA=
Avocado Bagel,6,9,36,"[""American""]","[""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/618210432/photo/smoked-salmon-bagel-with-cream-cheese-and-avocado.jpg?s=612x612&w=0&k=20&c=2fc8XGyJfeJYoqYTixI-82D_uWn808Io4X5834ZJD-Y=
Peanut Butter Toast,15,10,30,"[""American""]","[""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1365142070/photo/female-hands-spread-peanut-butter-on-toast-close-up.jpg?s=612x612&w=0&k=20&c=Fq0ZKUoX2F9gtPFfgTRkIIzTvgQU6e-3-1RyCPqbHXM=
Egg Avocado Toast,17,19,19,"[""American""]","[""Gluten""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1141120666/photo/healhy-breakfast-toast-with-avocado-egg.jpg?s=612x612&w=0&k=20&c=WSr6b-oo9Qd-npEfozFi_PS9DtA8yyKL5Unp0bY4O-I=
French Toast Sticks,12,6,34,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/510337033/photo/homemade-french-toast-sticks.jpg?s=612x612&w=0&k=20&c=KdeIBElOhsiaKrZegEKXZa1m2QvCtnNyP-BFolPKFlI=
Breakfast Hash,20,20,20,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1315051221/photo/homemade-healthy-sweet-potato-hash.jpg?s=612x612&w=0&k=20&c=rPMivOKcvnvPiW6zHhGc75S8FiXnQBZ89Uznoy4e028=
Hash Browns,2,10,15,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/466481889/photo/potato-patties.jpg?s=612x612&w=0&k=20&c=v7tq3SchfhWo1WbFilQwEJTf-S9Qmgr2xIZKxlrysko=
Breakfast Sausage,25,22,0,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1062513128/photo/scrambled-eggs-and-breakfast-sausage.jpg?s=612x612&w=0&k=20&c=pVS7frFs5HwCPJ6QCIsqV9SfwgPLNLpl-K04sNbRLPM=
Turkey Bacon,28,24,1,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/181897258/photo/turkey-bacon-and-eggs.jpg?s=612x612&w=0&k=20&c=cjDMcp3DYfEMVHGSwSLO4WbKHEmxZEEZy1VQu1_Qf74=
Breakfast Pizza,23,30,29,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1221949711/photo/delicious-breakfast-flatbread-with-fried-egg-greek-yogurt-chili-sauce-and-cheese-on-light.jpg?s=612x612&w=0&k=20&c=VC-9I1JjBUaFk5GXaaB0O4LyfNo25kM2lgLz_VP3JYM=
Breakfast Flatbread,20,22,22,"[""American""]","[""Gluten""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1221949711/photo/delicious-breakfast-flatbread-with-fried-egg-greek-yogurt-chili-sauce-and-cheese-on-light.jpg?s=612x612&w=0&k=20&c=VC-9I1JjBUaFk5GXaaB0O4LyfNo25kM2lgLz_VP3JYM=
English Muffin with Jam,10,5,36,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/159027400/photo/english-muffins.jpg?s=612x612&w=0&k=20&c=vBEXNedwHJVaWhGdk9_blmErd0UcLv7GcW8bx1SmBe8=
Granola Bowl,7,11,39,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/515437512/photo/bowl-of-granola-with-yogurt-and-berries.jpg?s=612x612&w=0&k=20&c=IFUMg2wnhBhHP_OTDZwyB6jXJSt6gaqbFChOPh0dU0w=
Greek Yogurt Parfait,24,9,30,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/639376412/photo/blueberry-raspberry-parfaits-in-mason-jars-still-life-against-wood.jpg?s=612x612&w=0&k=20&c=3eBFSWTyRnAsa0MPlsLbjaZAQQZJIao8zmc_9oKy-po=
Fruit Yogurt Bowl,6,7,27,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/925240050/photo/smoothie-bowl-with-banana-strawberry-blueberry-granola-and-pomegranate.jpg?s=612x612&w=0&k=20&c=ikpuBVK4cGhQ9duLdnnFTcztZkGiZ8QXSt_r0StexXk=
Overnight Oats,5,9,27,"[""American""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/647794388/photo/healthy-homemade-overnight-oats-oatmeal.jpg?s=612x612&w=0&k=20&c=9wDSjQb3uRVYKwMAFQH3PBn1vRA9H_P4gzdyBWx2AgI=
Choco Chip Muffin,7,10,29,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1368927082/photo/heart-shape-made-of-chocolate-chips-chocolate-pieces-love-sign-3d-illustration.jpg?s=612x612&w=0&k=20&c=0Yby_tQCmwmSAPsNNnxf5n77djbkuKinSjhFzt8Udq0=
Blueberry Muffin,5,7,37,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1390085527/photo/homemade-blueberry-muffins-with-ingredients.jpg?s=612x612&w=0&k=20&c=h5y7tJxyUT3aH8jDMVY9-WLnFD6GmZLW4p5tDOLcPSo=
Banana Nut Muffin,6,7,31,"[""American""]","[""Gluten"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/942594620/photo/banana-muffins-with-cinnamon-on-wooden-background.jpg?s=612x612&w=0&k=20&c=eBJfaXcaT1J0yrOh8gF1L4ft4Vs4EQWKDRG6x9ta3Nk=
Breakfast Croissant,11,14,31,"[""French""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1001971972/photo/breakfast-with-croissants-coffee-orange-juice-and-berries.jpg?s=612x612&w=0&k=20&c=wTVT_klrQJrY3_fMa23nl18vEa8KGUXokHSzB39t9hg=
Egg and Cheese Croissant,18,21,20,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/870090758/photo/egg-and-cheese-breakfast-sandwich.jpg?s=612x612&w=0&k=20&c=wM2MTrGWMn8NkCv6mvBZxFYJuPDkU7pHYfuo-W9V6lI=
Smoothie Bowl,10,2,33,"[""American""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1298159858/photo/acai-smoothie-bowl-with-toppings.jpg?s=612x612&w=0&k=20&c=V3chwb61pb71NZ1erUtHAYwnTrL1Ra6GpAfjkY1pru4=
Strawberry Smoothie,4,2,27,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/576740204/photo/strawberry-smoothie.jpg?s=612x612&w=0&k=20&c=eqIe1_itBOqQmtV_KtPduPENbAZWsuM5Q9-qmLp0MAE=
Peanut Butter Smoothie,20,21,21,"[""American""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/522334972/photo/peanut-butter-banana-oat-smoothie-on-rustic-wood-with-scattered-ingredients.jpg?s=612x612&w=0&k=20&c=F_0O7J_x36jHY7-eVMYoOdjEMlnahMTH7_kDCXO6XUA=
Blueberry Smoothie,3,3,27,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/506724379/photo/blueberry-smoothie.jpg?s=612x612&w=0&k=20&c=SjvvWO9EHKZgzeehdTKiKzub4d8nyMgM12vBK3oMGds=
Protein Smoothie,20,12,28,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1135037007/photo/protein-milkshake-with-oats-banana.jpg?s=612x612&w=0&k=20&c=0MZn2HFy-QeJYyvZABKcbMpWWnKo9bq8ySwG-Vm2nk4=
Apple Smoothie,2,3,29,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1014069736/photo/apple-and-banana-oatmeal-smoothie-raw-helthy-breakfast.jpg?s=612x612&w=0&k=20&c=xPJPEYQvkbVvLlYq2Lv7MjW2D08uIZNxd2NLhhHwfWU=
Choco Banana Smoothie,16,14,44,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/916049836/photo/chocolate-smoothie-or-milkshake.jpg?s=612x612&w=0&k=20&c=zWpUI1zMb1hsIBXJLQhNJwM3Is1m0o0GIFrWzvJRzZg=
Mixed Fruit Smoothie,1,1,41,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/509237632/photo/smoothies-juices-beverages-drinks-variety.jpg?s=612x612&w=0&k=20&c=tQsQvaqSUNB5MxBeAtj835efm5kRvnY3iaHMmhe4MYo=
Cold Brew Coffee,0,0,1,"[""American""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1144838255/photo/barista-pours-milk-into-cold-brew-coffee.jpg?s=612x612&w=0&k=20&c=rGNAA8ZF1cAEbQbfF0kcEDHx_icXXY7iPXFLzPgSrLs=
Iced Latte,1,2,22,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1419086719/photo/ice-coffee-in-a-tall-glass-with-cream-poured-over-and-coffee-beans-set-with-different-types.jpg?s=612x612&w=0&k=20&c=0wKOT5uA_JuPSn-2RDPJC733IE7o9z3tlC_z_vRxLd0=
Mocha,1,2,18,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/157675911/photo/cappuccino-topped-with-swirls-of-chocolate-sauce.jpg?s=612x612&w=0&k=20&c=606NMYMjVnTmpSnJI537_IjW3lqfNJaH7Lc9Qg0BXPU=
Breakfast Wrap,20,22,22,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1443991803/photo/breakfast-burrito-with-sausage-eggs-hashbrown-and-cheese.jpg?s=612x612&w=0&k=20&c=VjvxxicFKMDGInCQLHONUbD9dU2JkRTAi9lZXxIKBNU=
Breakfast Sliders,35,36,37,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1206949524/photo/food-catering-cuisine-culinary-gourmet-buffet-delicious-seasonal-catering-meal-business-lunch.jpg?s=612x612&w=0&k=20&c=qR8Lz3kteX-ISdvIDKxobSqG3PsckE8A4GDwYHhtA5w=
Egg and Veggie Wrap,20,22,22,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/599706780/photo/scrambled-egg-and-cheese-breakfast-wrap.jpg?s=612x612&w=0&k=20&c=yWc3co7gmykSe4YqiT00CNZ7_BnOEwLn5NDTpUm6DOo=
Chilaquiles Verdes,19,22,35,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1223913457/photo/chilaquiles-verdes-with-chicken-mexican-food-traditional-breakfast-in-mexico.jpg?s=612x612&w=0&k=20&c=5Fv-KyXzz_WpHU62g_5RARozO2z4PdYp8GDc0Xg88BY=
Chilaquiles Rojos,22,22,40,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1223916916/photo/chilaquiles-rojos-with-chicken-and-avocado-mexican-food-mexico-breakfast.jpg?s=612x612&w=0&k=20&c=8RWZIuxYNpaZwK1oc3ALCVyxwTGKdiyEaDWTKLfD6iw=
Huevos a la Mexicana,18,15,6,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1128603034/photo/huevos-a-la-mexicana-mexican-scrumbled-eggs-as-a-breakfast-plat.jpg?s=612x612&w=0&k=20&c=4EL8MicuAsNGAyz4rSlphIJHN2V51C4Lwb9XWx1L894=
Molletes,20,22,23,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1340593553/photo/molletes-typical-mexican-food-with-pico-de-gallo-sauce-beans-and-manchego-cheese-for.jpg?s=612x612&w=0&k=20&c=aq4gDcOa_08MAzo9UobY5VAw5wsQTYgNo2nFElIzpnk=
Pan Dulce,8,9,45,"[""Mexican""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1044512768/photo/pieces-of-sweet-bread.jpg?s=612x612&w=0&k=20&c=S-E9EQVVUgh6gGA9Y0l3InYe9N6oOHew3m0_qYu_tpo=
Tamales de Elote,14,15,15,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1451188900/photo/tamales-de-elote-on-a-wooden-table-typical-mexican-food.jpg?s=612x612&w=0&k=20&c=lff9AsTOyTL_6JhSi_OTgksTw7i6veC0NHT15219tlI=
Breakfast Burrito,21,23,23,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1443991803/photo/breakfast-burrito-with-sausage-eggs-hashbrown-and-cheese.jpg?s=612x612&w=0&k=20&c=VjvxxicFKMDGInCQLHONUbD9dU2JkRTAi9lZXxIKBNU=
Breakfast Quesadilla,30,26,38,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/518620806/photo/mexican-quesadillas-with-cheese-vegetables.jpg?s=612x612&w=0&k=20&c=Pg1LcmfQoDEdfW5kL6GEAEQwKFS5N45FKeXvNVavW90=
Tostadas,30,23,47,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1371867745/photo/traditional-mexican-food-red-pozole-soup-with-chicken-accompanied-with-avocado-lettuce-onion.jpg?s=612x612&w=0&k=20&c=2672SiwJmSD6QS1hWUwV727eU7MFAwvXUyK-XLyvFK4=
Enfrijoladas,22,13,47,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1188977563/photo/mexican-tacos-with-beans-sauce-and-fresh-cheese-also-called-enfrijoladas.jpg?s=612x612&w=0&k=20&c=3aoINWmGj8QVPDc1Aq28SGGTVQYMackFjFkglea5EQs=
Enchiladas,20,13,35,"[""Mexican""]","[""Dairy""]","[""Lunch"",""Dinner""]",https://media.istockphoto.com/id/984229014/photo/beef-enchiladas-with-tomato-sauce-and-cheese.jpg?s=612x612&w=0&k=20&c=2nYgRIDd--U7Hcegpt5LMFTIFFRQclJ6X23sndPja10=
Gorditas,28,35,39,"[""Mexican""]","[""Gluten"",""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1457847465/photo/gorditas-are-a-mexican-dish-made-from-corn-or-wheat-dough-stuffed-with-pork-rinds-beans-or.jpg?s=612x612&w=0&k=20&c=TcxW4OQKG5EK_3339IV-3dxl5BAVwDxTED7RGe6Na9o=
Sopes,20,23,23,"[""Mexican""]","[""Dairy"",""Gluten""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/988253716/photo/mexican-tinga-sopes.jpg?s=612x612&w=0&k=20&c=-KmjX_RjkaGmHAg9M39G4IDQpt9g_s4Yz40CaDfW4Ng=
Huaraches,40,30,50,"[""Mexican""]","[""Dairy""]","[""Lunch"",""Dinner""]",https://media.istockphoto.com/id/1255270633/photo/mexican-nopal-cactus-huaraches-with-cheese-and-beans-on-white-background.jpg?s=612x612&w=0&k=20&c=Ng_fSjDPYD_bJTsxSZIt9zCNsHDwNKb20EOSURfWgus=
Menudo,25,11,16,"[""Mexican""]","[""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/468541324/photo/menudo-red.jpg?s=612x612&w=0&k=20&c=05CG0LCVfXmdjL79kawIUynXA3L5t1K7hmc7dHDN-xE=
Pozole,10,14,30,"[""Mexican""]","[""Gluten""]","[""Lunch"",""Dinner""]",https://media.istockphoto.com/id/1174042861/photo/mexican-red-pozole-soup-on-wooden-background.jpg?s=612x612&w=0&k=20&c=P5AGzkZk3t_P5uFqYYMjphXogwxdgLnCXnpe8M74Lm8=
Tamales Rojos,22,24,31,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1467949915/photo/hot-kimchi-for-sale-at-local-market.jpg?s=612x612&w=0&k=20&c=FSFBJyk22ccCPazXnFQu8UzJ1BhP9ggyB275qH4BYm4=
Tamales Verdes,23,24,24,"[""Mexican""]","[""Dairy""]","[""Snacks""]",https://media.istockphoto.com/id/1224037826/photo/peruvian-food-tamales-verdes-fresh-corn-and-coriander-leaves-are-the-basis-of-these-delicious.jpg?s=612x612&w=0&k=20&c=TYHKtAN9fXhzSAWKo23fBLcluiRZtKhmZuEMkwMvnu4=
Tamales Dulces,10,10,27,"[""Mexican""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1226336570/photo/sweet-tamales-with-raisins-mexican-dessert-food-in-mexico.jpg?s=612x612&w=0&k=20&c=FE-hioXFGUXVmf1AFafQWTbX5nYCJUadcre-0cncahI=
Machaca con Huevo,24,9,5,"[""Mexican""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1415264164/photo/crushed-with-egg.jpg?s=612x612&w=0&k=20&c=TILeh-2aSSjI8BGROFREWqT-2xHUkR0P1jBneXgI2R0=
Huevos con Chorizo,31,16,15,"[""Mexican""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1262628276/photo/spanish-broken-eggs-with-potato-and-chorizo-sausage-close-up-in-a-plate-horizontal.jpg?s=612x612&w=0&k=20&c=wQfnmTaW26X82WE4L3eC3VTHyzXHn5uK5_4qLOnmch4=
Huevos Rancheros,25,24,25,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Lunch""]",https://media.istockphoto.com/id/2161055485/photo/skillet-huevos-rancheros.jpg?s=612x612&w=0&k=20&c=ngiQQY0m1umu6o8HpnWqQVM3cpdPNCuBQGSPHRqvjH0=
Breakfast Tacos,24,38,71,"[""American""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/490455477/photo/breakfast-taco.jpg?s=612x612&w=0&k=20&c=mx_yzRBBj55aHZwt18-Fo3tg_qQr2jsq2Cel4XR2nRU=
Papas con Chorizo,21,24,30,"[""Mexican""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1420254257/photo/pambazo.jpg?s=612x612&w=0&k=20&c=wTQr3hK9SFQLhDrrdUxReEBLXDEGkO8rOTT8Af4gcZA=
Papas a la Mexicana,7,10,31,"[""Mexican""]","[""Dairy"",""Nuts""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1129424128/photo/mexican-style-potatoes-papas-a-la-mexicana.jpg?s=612x612&w=0&k=20&c=NPW5sL06207JelZy1CcuL_6E72qmYncglt2wbuLfGhU=
Atole,13,10,32,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1518424178/photo/tamales-and-mexican-clay-cup.jpg?s=612x612&w=0&k=20&c=1EP_JbJfmavSBLOArLSjTXthia4ds31dMOcjfFWFGS0=
Champurrado,6,6,39,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1226335656/photo/mexican-tamales-mole-poblano-and-red-sauce-mexican-food-in-mexico.jpg?s=612x612&w=0&k=20&c=v7yXkjMOOAYID3zJJak66PCu-jCH9kYI4BctDPfCcuQ=
Pan de Muerto,18,25,25,"[""Mexican""]","[""Dairy""]","[""Breakfast"",""Snacks""]",https://media.istockphoto.com/id/1430476837/photo/day-of-the-dead-snack-top-view.jpg?s=612x612&w=0&k=20&c=Vcc-rh4WvNEzmVu-nFH_C4qTRfnXmjj622T9mLefVSY=
